#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-86.535714,423,189.868267
-106.778571,349,190.116353
-8.057143,404,190.346796
-46.264286,412,190.571934
-68.0,349,190.778983
-131.557143,378,190.988885
-37.978571,429,191.209909
-77.171429,399,192.438862
-70.278571,401,192.704816
-128.885714,394,192.926479
6.928571,451,193.152411
-13.264286,392,193.367605
-80.128571,412,193.58448
-104.757143,405,193.803797
22.457143,418,195.051041
-146.071429,349,195.28683
-118.778571,395,195.5053
-54.342857,524,195.750031
-91.935714,359,195.965838
-150.328571,452,196.195099
-67.778571,360,197.384306
-75.028571,387,197.643342
18.535714,395,197.860549
-30.5,355,198.06661
-74.828571,427,198.288457
-114.057143,397,198.510512
-63.278571,397,198.727369
-73.828571,369,199.934833
-53.228571,452,200.202288
-136.828571,426,200.428089
-100.528571,453,200.655838
-58.571429,351,200.864065
-146.478571,417,201.086483
-17.5,341,201.291803
27.514286,409,202.517049
-110.957143,409,202.770209
-93.771429,431,202.994301
-96.028571,397,203.21004
-72.285714,391,203.426962
-99.235714,413,203.646003
-27.764286,381,203.85627
-157.992857,480,205.078456
-75.75,461,205.337524
-74.557143,403,205.556461
31.878571,469,205.78695
-56.0,340,205.992538
-83.978571,407,206.217324
-126.557143,403,207.400471
-33.978571,404,207.657581
14.95,398,207.875304
-71.828571,412,208.09434
-99.778571,390,208.312011
-135.1,440,208.536486
-97.0,357,208.744227
3.057143,380,209.949231
-165.0,389,210.196465
27.521429,406,210.414359
-41.5,410,210.631774
-88.4,491,210.865227
-77.0,376,211.078537
-105.607143,417,212.268329
-77.042857,379,212.525569
-1.764286,376,212.741546
-112.264286,401,212.957048
-89.064286,485,213.190512
-70.492857,397,213.405488
-92.778571,386,213.618058
-75.278571,395,214.84043
-106.5,344,215.079459
-114.0,352,215.288473
-145.535714,401,215.511076
-2.764286,427,215.734096
-29.0,404,215.949425
-100.542857,353,216.154598
-70.607143,428,217.378675
-114.778571,391,217.628699
21.771429,434,217.85683
29.75,447,218.094812
