#{"t_start": 1761614132.6531808, "env_id": "None"}
r,l,t
-172.488279,414,654.328406
-188.138386,351,654.621905
9.051764,1530,655.36681
75.925059,414,655.648619
-245.401996,397,655.945303
66.517171,414,656.263823
22.457928,417,656.58951
94.320205,340,656.892071
-738.909963,415,657.232604
59.008593,351,657.543204
130.046325,393,657.874861
41.055943,340,658.185218
136.280365,415,658.526785
-90.684684,833,659.055159
-139.796548,1225,665.237022
49.667336,414,665.530387
62.603235,1923,666.422524
40.909582,414,666.703956
-191.648544,424,667.01165
196.980298,951,667.555678
-173.117703,418,667.851282
-512.49569,340,668.140348
-151.879414,351,668.452803
-149.371685,340,668.762731
245.417138,418,669.113501
106.330374,351,669.425914
-360.028184,340,669.736034
56.920286,433,675.706893
381.155909,1395,676.476589
-371.735519,1637,677.206528
116.525042,351,677.466301
99.369948,396,677.76002
14.373614,822,678.309081
-75.736441,1290,678.979634
63.088413,340,679.242876
90.371701,414,679.557234
-275.739104,340,679.860006
79.868052,436,680.21546
-97.436295,421,680.557195
126.305778,351,686.425595
45.784093,426,686.782299
115.419877,340,687.086351
-280.376255,414,687.42549
82.264263,332,687.721695
-215.571332,340,688.027741
-518.790744,414,688.367415
-245.262743,351,688.675516
-124.61494,422,689.015717
16.115517,342,689.316008
91.073121,424,689.65444
-436.010401,340,689.961046
-679.642398,415,690.299213
232.259293,414,690.636288
-458.677858,424,690.975274
-129.03967,757,691.458235
-172.365938,686,691.879535
-166.768405,351,692.15997
41.193766,414,692.488328
-1562.170161,1094,698.78206
105.207846,396,699.073307
-1476.532644,1806,699.665552
-411.125062,1690,700.394071
78.696408,424,700.683262
-441.295538,396,700.971401
-375.631422,396,701.260216
40.786439,396,701.560927
-215.748981,414,701.869927
81.151399,418,702.198428
199.587334,425,702.535894
-177.293547,340,702.844676
24.290284,414,708.858084
28.124328,414,709.206093
-123.851453,414,709.546347
109.967726,351,709.855114
110.651802,340,710.16733
234.485822,410,710.506184
-73.390862,1237,710.981493
-115.067624,340,711.234075
3.217914,351,711.517113
-226.32255,350,711.819151
140.37974,351,712.136998
175.225929,363,712.456704
-142.513458,420,712.803275
28.161896,414,713.144987
41.550582,1250,713.814499
-246.227535,1799,720.216355
155.862495,396,720.509659
75.943451,1198,720.958261
-1567.744643,2145,721.838781
-429.667091,1233,722.419441
122.242535,442,722.710442
205.6069,414,723.026113
-130.001316,417,723.353066
139.843488,351,723.650439
-412.974169,2700,730.033451
184.027119,411,730.316932
-174.299925,396,730.616371
106.676888,351,730.915241
69.960691,414,731.245652
105.026894,424,731.577781
78.524132,340,731.876257
57.957907,340,732.182192
-166.153636,340,732.497984
217.973048,414,732.842762
-163.280137,351,733.153779
48.012435,351,733.470225
-574.984631,340,733.784889
73.43916,351,734.101801
-178.708398,396,734.437078
142.007,414,734.771447
-613.339272,2700,741.527079
202.898949,340,741.781944
279.26479,2369,742.474724
87.719097,2700,743.593674
-116.871742,1048,749.450207
-222.586899,340,749.721647
155.341615,414,750.052458
1074.249728,2700,751.163534
222.779714,433,751.45972
-664.555892,1088,752.054916
-230.989733,414,752.343994
62.880248,414,752.652894
-169.762044,340,752.948206
85.879213,340,753.259699
274.659206,1416,759.671459
-530.033325,2565,760.436918
2.975829,351,760.696594
130.023259,340,760.965252
-649.334312,396,761.264902
52.281583,413,761.581321
-1004.883324,2257,762.617651
60.791975,340,762.869602
281.495529,1023,768.870387
-35.186755,415,769.242427
-529.77858,351,769.559597
-167.705375,340,769.871228
118.518573,351,770.191392
-348.907028,2276,770.919973
108.309505,424,771.200952
177.958404,562,771.567336
75.281637,340,771.83585
-245.241338,340,772.126445
63.262089,414,772.462603
-973.581763,2700,779.291935
-422.195365,414,779.606206
-149.613278,396,779.930009
121.414365,340,780.238412
65.10077,414,780.583189
163.848957,426,780.919799
131.9527,1383,781.427539
100.483086,414,781.708706
-248.971231,1237,782.31002
78.959341,421,782.604724
148.76919,414,782.919158
103.519952,351,783.223996
-113.305631,424,783.573586
-157.647324,414,783.917962
136.703219,340,784.229983
249.333946,414,790.403995
210.733207,909,790.816717
-762.965684,1142,791.39493
81.757815,396,791.674801
124.458632,340,791.956918
195.487485,988,792.558721
135.379294,340,792.827563
-45.838548,1336,793.550386
174.122044,418,793.846306
47.666473,414,794.168236
28.331229,1600,800.267115
-496.851831,1172,800.958058
-198.364961,351,801.231244
-40.789565,1461,801.973159
-184.337628,426,802.261651
205.969007,413,802.571743
-483.681718,1845,803.398066
163.262393,410,803.679696
27.937675,1227,804.12465
-496.764404,396,804.396704
108.53439,1635,810.880947
-408.341112,1784,811.650361
96.669973,351,811.907862
185.696188,414,812.211651
130.779871,396,812.513423
43.987291,409,812.838227
215.689618,424,813.174912
-110.169573,351,813.489595
144.183587,340,813.799872
206.288659,452,814.167086
14.559565,351,814.479552
153.470213,423,814.82688
81.599803,414,815.168559
146.895457,351,815.48117
231.576443,933,821.542323
130.618609,414,821.876988
-184.732638,652,822.214712
-150.506415,418,822.500649
-36.61813,417,822.81803
112.08136,414,823.141164
122.864485,425,823.486161
91.170729,351,823.792214
106.50954,425,824.134124
121.358832,351,824.446878
-99.285574,414,824.795996
196.748502,433,825.13925
-698.452492,414,825.475243
-53.229785,1678,826.311426
18.148455,414,826.594628
160.540047,418,832.545889
-153.029257,340,832.891815
186.750967,340,833.209414
121.778239,425,833.554913
86.538858,428,833.899193
173.132519,340,834.201011
154.460267,414,834.539407
107.944639,396,834.862805
-109.409227,862,835.251895
69.374819,351,835.514381
39.676571,1145,835.951133
-344.927341,396,836.232368
308.267303,2574,842.831468
-629.929464,2700,843.704694
-467.394726,414,843.980036
-138.026693,414,844.27887
-86.287325,426,844.586562
-537.016253,427,844.908092
-326.956574,1362,845.633239
56.079749,351,845.900426
-77.569038,1141,846.495416
81.602656,417,846.793617
-142.187753,396,852.748563
106.303228,351,853.127102
180.157038,414,853.498042
129.972415,425,853.853544
215.050456,414,854.204997
36.043601,425,854.544894
-754.711297,1806,855.151974
-329.687376,841,855.610595
131.73932,340,855.86904
-927.269103,1087,856.280228
-242.632671,351,856.544791
187.568304,340,856.821689
142.429483,414,857.142697
51.188092,435,857.483959
144.240637,351,857.79772
