#{"t_start": 1761694618.8859038, "env_id": "None"}
r,l,t
258.541874,320,260.411474
52.174736,323,260.60802
-162.160982,2700,263.915078
346.634417,323,264.174233
183.445967,320,264.409774
186.148924,323,264.632087
166.590873,323,264.848552
276.354815,320,265.054913
308.560551,320,265.259288
-206.386325,2700,265.97963
220.03828,323,266.176812
225.703,323,266.37764
-279.9773,2054,270.032875
258.522749,320,270.340983
311.566495,320,270.587563
173.733234,323,270.816081
168.820316,323,271.036178
263.402466,320,271.251404
117.393971,323,271.458275
347.395929,320,271.65985
291.047153,323,271.85744
270.13173,320,272.053751
177.709816,320,272.250666
-238.63292,2700,272.959676
215.31267,323,273.156763
98.527912,323,273.354615
122.850165,323,273.555248
-226.482746,1376,277.46439
-216.928435,2700,278.349481
347.192046,323,278.566378
272.638543,323,278.767604
305.425875,320,278.966516
329.372471,320,279.16549
276.525023,323,279.364044
-180.99605,2314,279.998145
241.115093,323,280.194095
-171.422616,2700,283.867563
248.698565,323,284.098335
260.739892,320,284.319728
352.288356,320,284.531042
277.966319,320,284.735815
273.964514,320,284.936111
210.655306,323,285.132421
168.798377,320,285.334195
123.686977,323,285.534089
278.278232,323,285.732799
234.635859,323,285.93016
293.664367,320,286.125802
287.607952,320,286.321724
287.05747,320,286.517288
272.650726,320,286.716497
355.550622,323,286.912182
209.129261,323,287.10977
233.808585,320,287.304139
282.813578,320,290.996691
326.801575,323,291.358117
304.097011,323,291.633067
-192.135418,2700,292.428381
110.521434,323,292.632601
285.019981,320,292.830573
136.491998,323,293.030043
354.543603,320,293.230796
274.59635,320,293.42847
260.702433,323,293.624785
283.251544,320,293.820543
285.420704,320,294.018272
338.037018,320,294.215608
161.555825,320,294.414168
202.647224,323,294.611591
309.525393,320,294.811766
279.004672,320,295.011431
181.842604,323,295.208293
325.729363,320,298.824598
345.601599,323,299.184798
174.929264,323,299.458455
183.847212,323,299.694114
320.057813,323,299.922281
277.261605,323,300.139716
127.166628,323,300.350024
253.961143,320,300.553497
-361.777977,2547,301.225486
-206.875592,2700,301.949595
189.176118,323,302.148506
242.583074,323,305.15669
315.06138,320,305.514813
298.829983,320,305.791912
171.190076,323,306.026056
192.556914,323,306.247273
-189.139823,1944,306.822534
340.320914,320,307.020487
-313.977831,2700,307.735498
173.787567,323,307.934163
167.961507,323,308.131625
-312.131957,2700,311.810223
201.932129,323,312.053569
329.099795,320,312.276066
-206.529054,2700,313.028957
-346.655787,2700,313.737487
200.772367,323,313.935207
164.153758,323,316.592186
262.703131,323,316.950447
203.513045,320,317.223985
228.537057,323,317.458635
270.514261,320,317.680881
223.308134,323,317.895563
291.942794,320,318.096551
-68.541004,960,318.43558
247.750712,320,318.63343
279.896565,320,318.833421
220.762615,323,319.031299
-248.217547,2700,319.749958
84.844902,323,319.94672
253.341358,323,320.143542
242.446045,323,320.339631
213.232953,323,323.636728
293.43867,320,323.987921
292.547492,320,324.257517
163.712079,323,324.490902
245.403662,323,324.708553
257.873395,323,324.923178
202.247756,323,325.129835
196.346411,323,325.326354
342.411977,320,325.525273
299.368172,323,325.723163
194.529598,323,325.92037
296.773911,320,326.11906
225.940803,323,326.316037
305.865352,320,326.516117
246.605736,320,326.714247
289.54018,323,326.911775
277.058868,323,327.106222
260.901082,320,327.301865
250.783359,323,327.498466
-189.106206,2222,328.0953
-352.549296,2700,332.419413
276.273213,320,332.64114
256.185212,323,332.848751
154.581755,323,333.049482
148.845009,323,333.248958
246.260059,323,333.446137
318.955052,323,333.640916
-149.655985,2700,334.351934
328.668604,320,334.550977
283.79035,320,334.746488
173.007739,323,337.515931
194.690256,323,337.853796
298.762779,323,338.111697
328.755393,320,338.339746
324.524765,320,338.559504
296.925927,320,338.771869
266.700479,323,338.975411
169.753555,323,339.175678
344.356086,320,339.373653
200.682888,323,339.571609
230.453075,323,339.769301
185.796057,323,339.967937
358.951194,320,340.16436
235.989432,320,340.360921
360.069199,320,340.557389
372.659811,320,340.754463
-391.542665,1889,341.298402
294.677448,320,341.497179
172.917887,323,341.692971
346.059757,320,341.889751
303.324247,320,345.440361
182.495828,323,345.784549
281.111852,320,346.043822
238.303165,323,346.269588
135.515814,323,346.491511
-216.628193,2700,347.218224
-189.441903,2700,347.943448
152.67029,323,348.142265
209.396377,323,348.33844
169.699752,323,348.536789
208.6938,323,348.741805
219.218842,323,351.558678
-177.65084,2700,352.51502
359.772869,320,352.729642
205.797686,320,352.93047
-313.24746,2700,353.644713
218.77958,323,353.8406
